user_id,persona,current_state,login_rate,purchase_rate,avg_days_between_orders,avg_order_value,items_per_order,discount_sensitivity,session_length
236,casual_buyer,active,0.42573369396438576,0.21791478355230262,24.60079773357802,117.05989684426113,1,0.2419490566427701,7
237,window_shopper,active,0.711587861005304,0.037619043000586154,161.74705253279507,29.752161102554318,1,0.507099651118895,27
238,discount_hunter,active,0.6818686045388611,0.12423315799149004,12.818591565095213,44.97912706363287,2,0.8584859502808553,19
239,discount_hunter,active,0.5273521555091844,0.10481186942721482,27.073551225060655,58.136296894779285,2,0.9311101147673841,8
240,casual_buyer,active,0.43678699969792745,0.2013221208549854,30.714267401514398,80.08391724056601,2,0.4105431915870549,5
241,casual_buyer,active,0.35339140948859943,0.14063949879156556,35.20150202426633,82.91121383115666,2,0.390288274205977,13
242,one_time_buyer,active,0.17697021727111645,0.03405341608161913,113.70851955765957,60.41385120242134,1,0.44353296177097745,3
243,one_time_buyer,active,0.15522494168357992,0.04146828416547853,352.07945548254185,66.61037539098858,1,0.4883062072373836,3
244,discount_hunter,active,0.6085721161958498,0.05440343767592053,30.177696166434245,33.59902975106769,1,0.9136969744601486,14
245,window_shopper,cooling_down,0.62675445129538,0.024707511114272468,90.61392972468937,13.087147450656088,1,0.5891113493303466,20
246,casual_buyer,active,0.3415293768733214,0.17659589487347982,18.75211670602875,114.49280617257484,3,0.36585943654875935,14
247,window_shopper,reactivated,0.6881151685712789,0.020850318320392667,69.34644839602944,21.18424500213584,1,0.6607764037033085,19
248,casual_buyer,active,0.33952825337506587,0.15646137412418049,36.121162606533204,66.18407373808951,2,0.20239075206723667,7
249,window_shopper,active,0.6366763739939265,0.029734427034195397,152.71359155406293,15.862672716184704,1,0.6041928881286787,21
250,casual_buyer,active,0.45187220206885215,0.275439722850315,38.77475655358609,40.11696324284622,2,0.4547017963336765,12
251,window_shopper,reactivated,0.4239580302612759,0.04987837080430194,145.39829696401233,12.790799150742647,1,0.6589149887725836,27
252,casual_buyer,active,0.22867310160121568,0.1267027700501914,35.4990722973554,45.9864387463902,2,0.3304948635304956,14
253,discount_hunter,active,0.5802902425286168,0.1603029303173552,17.951442981652516,33.59779359162272,1,0.7608137878837701,17
254,window_shopper,cooling_down,0.5626050207636856,0.031436981963600945,175.75616667002745,16.22908676831061,1,0.40600317076588327,17
255,one_time_buyer,reactivated,0.05604947121629951,0.08851473256915904,180.14325619331777,36.3849032653944,1,0.3422971022017135,5
256,casual_buyer,reactivated,0.3213176679341524,0.19044023388021253,33.70196118021773,59.988210257724084,2,0.44116902603315505,6
257,casual_buyer,cooling_down,0.4471020245565067,0.17444794876319952,30.75743871509561,91.57480125668015,2,0.27764619570395777,13
258,window_shopper,active,0.45151661959880185,0.04620311881520612,159.52274126609015,19.946496737568303,1,0.48439796880077624,19
259,casual_buyer,active,0.40496387502550485,0.13456144236615783,20.367902649250667,54.97208909689293,1,0.46502713966808784,5
260,window_shopper,inactive,0.6202754660815922,0.012439162757313712,93.57311849267657,14.117080513961945,1,0.6538610064899859,28
261,loyal_customer,active,0.7736705183958987,0.321822421967513,10.445178060340517,255.71025592334232,7,0.05023932555437417,18
262,discount_hunter,active,0.6114153125313897,0.05878868454171778,34.78828308576427,46.471614598271586,2,0.9998817240434038,19
263,discount_hunter,active,0.6669037930281762,0.05838629837786746,34.90980121266143,30.970579302196242,2,0.9392172062138227,12
264,window_shopper,reactivated,0.7224840901437554,0.0379050625439832,169.67760049542412,10.846197091814773,1,0.679023494028006,29
265,discount_hunter,active,0.49689068955816207,0.09635796082268294,22.26091050318698,24.512868842545142,1,0.7656426825074731,14
266,casual_buyer,cooling_down,0.41508128980724485,0.2837561574614412,36.10710216094127,65.88710490438697,1,0.37598275252736285,14
267,heavy_buyer,reactivated,0.7433976950208433,0.5854808033670104,3.9779778117692715,97.17546893071668,3,0.02729033377149801,12
268,window_shopper,inactive,0.4696810683822123,0.04874971585332671,143.22724779510514,37.86535626956276,1,0.38929488559225695,29
269,casual_buyer,reactivated,0.4186492867807997,0.2897576208442575,38.71745399624757,71.32811418220815,3,0.4895551820862653,5
270,casual_buyer,inactive,0.36966507383609615,0.28733755871085087,18.516084203714207,99.6274662481586,1,0.49471389648210706,6
271,window_shopper,inactive,0.7546614060871287,0.027865197363911756,91.82549286754514,17.486225894058364,1,0.4026631766170859,17
272,heavy_buyer,active,0.8711379993968069,0.4732704983684619,3.893562873871295,172.82407450533725,2,0.0958978500794321,22
273,casual_buyer,cooling_down,0.4537287452073681,0.15898172262322602,22.96792269891644,116.13297051472965,1,0.2510315609453572,8
274,casual_buyer,active,0.3782091632156285,0.22272894515577876,27.068419662211955,42.479456324173995,3,0.24949915842857423,13
275,casual_buyer,active,0.4091590111422071,0.24440762091513513,33.24935014175725,61.22118154799813,1,0.2712644854841737,5
276,casual_buyer,cooling_down,0.32828178723371404,0.15890988979324297,31.55050565024669,88.0172422411015,1,0.20772070781950575,6
277,casual_buyer,active,0.3192402045524369,0.19781936242413145,31.52600136865012,47.29095020405434,2,0.2554643661626142,13
278,window_shopper,active,0.4904969121130668,0.020742479730917987,67.39672435921192,32.567054263458616,1,0.3342829247359668,23
279,window_shopper,cooling_down,0.7363188665721002,0.042736208594614945,110.23584899213407,26.06543235936789,1,0.4899297552487679,37
280,one_time_buyer,reactivated,0.12531522054734073,0.09303185430301143,310.12384259818856,77.42744199032211,1,0.24811274990217333,6
281,discount_hunter,cooling_down,0.35047439945541586,0.11350623489733994,34.70699840842289,41.76966227662536,2,0.8881678636697193,18
282,casual_buyer,active,0.31642974590442524,0.1794709988714072,23.153170134243403,62.09606559257995,2,0.4620398760118271,12
283,window_shopper,active,0.4592798965173779,0.03351736533125552,151.00528654292077,38.189499549613295,1,0.525073503790929,17
284,window_shopper,cooling_down,0.5532173891508212,0.029423391691453228,133.07545823429223,11.123970114931403,1,0.35754106825066945,30
285,casual_buyer,active,0.27127378817489217,0.2491499639678272,38.02087457265414,111.7625089719538,1,0.44521577759158326,8
286,casual_buyer,active,0.46067000752975956,0.12687710419368808,39.35548561508276,75.44884906651431,3,0.2808259943026291,9
287,discount_hunter,cooling_down,0.5963779195680032,0.1639239942839385,31.67972426375564,61.05086961992301,2,0.7476917327917001,11
288,discount_hunter,cooling_down,0.31157926372807426,0.07891451702473373,30.82324832691378,61.848833880434746,1,0.8369346001384241,19
289,window_shopper,active,0.6541639236303376,0.014954914355627999,63.667583085839226,21.174002846059217,1,0.3710334776655446,36
290,discount_hunter,inactive,0.5995844537939733,0.15332758064239316,17.126734410869048,39.32828353704923,1,0.8716774183060902,19
291,casual_buyer,active,0.32285215894866265,0.10401047149990489,34.50759160651609,101.4058182729481,1,0.47345463141571154,11
292,discount_hunter,cooling_down,0.4221838793538227,0.19505366650525652,26.0685077822541,41.190340032980956,1,0.8046127597816244,11
293,casual_buyer,active,0.23069363089058006,0.20230274349366034,31.558886313156307,107.46271600686217,2,0.3942026360193771,11
294,loyal_customer,active,0.7242081609651295,0.42229832005036616,7.611469079264968,319.1062571601017,7,0.029879111191898646,14
295,discount_hunter,active,0.5400133204582286,0.14907954855216937,27.018893759684545,56.06415987963053,2,0.9992407298734888,11
296,one_time_buyer,inactive,0.13580636510552618,0.04329406122879455,289.80121605974847,45.56542357833882,1,0.5139588221184468,7
297,discount_hunter,active,0.6505979137368442,0.07717037867060011,12.440076595317734,26.397206984802665,1,0.942503160742741,17
298,casual_buyer,cooling_down,0.30658501883594974,0.2488419858685616,22.677131783305214,103.04723494460794,1,0.27816777062171105,7
299,window_shopper,active,0.7777203936000309,0.012848629496163033,166.73112737644652,25.01432123478113,1,0.45266768792223483,22
300,casual_buyer,active,0.3227575540256312,0.2138807175946908,37.66552336265319,76.6057146449233,1,0.4147005368330108,12
301,window_shopper,active,0.40188540056959754,0.020941114488059985,151.3431937457999,15.05817269748723,1,0.4958308362520065,34
302,window_shopper,inactive,0.7861311360520133,0.025332656802138427,64.52703821699257,15.98242753684351,1,0.30563084748985286,23
303,window_shopper,active,0.4995292491503528,0.03774098988681589,101.3219728875985,13.867924012849082,1,0.5354682752672287,19
304,one_time_buyer,cooling_down,0.13945548779232536,0.05364846058455531,334.1928620551865,99.68306868795499,1,0.5605535104578098,4
305,window_shopper,cooling_down,0.4913673139343302,0.03908675312545285,75.74469317006191,32.02229857934563,1,0.3675938967560588,24
306,casual_buyer,active,0.36042003025815217,0.10971739231634746,39.86700584142662,92.95759326703157,2,0.20592252995424357,11
307,window_shopper,cooling_down,0.46125083924977456,0.037807681168836364,135.63736081955244,19.033493642703768,1,0.5649931863555586,21
308,casual_buyer,inactive,0.4156298673548504,0.12354691368744786,17.850313817106198,48.5010966645116,1,0.2599248158439076,7
309,casual_buyer,active,0.2118217122885706,0.19927094267361853,20.192349606790376,114.6499475721502,1,0.20082139971721782,11
310,casual_buyer,active,0.22702480207277737,0.20234106939293178,33.08909042246197,48.10323828743659,1,0.2693480859475238,14
311,casual_buyer,active,0.2118333559906081,0.1581134354475359,35.03990256726118,65.01656855702115,3,0.22849954109917409,12
312,casual_buyer,active,0.3072582212713233,0.18754290335638696,30.54517583331268,110.27804299179789,1,0.4444892868609489,6
313,casual_buyer,active,0.4552014734109752,0.25997981938979,31.221162096806594,103.75276456283255,1,0.40885096205713845,5
314,window_shopper,active,0.7209059136180385,0.037135725449968224,81.75126726447625,21.392523373476628,1,0.3115264918284886,32
315,heavy_buyer,active,0.6782343698434419,0.45282106593379357,2.2298616268983498,124.47418742884328,3,0.14091363529612463,20
316,loyal_customer,active,0.7344455253750104,0.3176601283536846,10.23103175224674,316.1624516033152,3,0.06617132628459631,16
317,discount_hunter,active,0.5233376946808751,0.1981687437142216,11.364152880691897,52.169935827840646,1,0.9546536724328002,18
318,casual_buyer,cooling_down,0.49104351463502005,0.1100701429053088,20.567663079219976,91.46538518586014,2,0.27049999999738616,9
319,window_shopper,active,0.4474827408214532,0.029894933922660044,138.4047603766046,13.079299644404573,1,0.5228524045619332,15
320,casual_buyer,active,0.3525013220958395,0.14137024976997967,31.786859269478903,116.02841039946925,2,0.21628256399167037,7
321,window_shopper,active,0.6628668825724559,0.03863654001132621,73.68280300268859,32.77959853237351,1,0.43654284583073544,35
322,one_time_buyer,active,0.05686671647825514,0.04149087573937736,128.62352651361843,80.17992788535179,1,0.24278460220780762,5
323,window_shopper,inactive,0.7125681614595019,0.03867151657877372,72.93188967449905,22.43411035384991,1,0.6349864949945859,29
324,heavy_buyer,active,0.6836590036076582,0.47470716052565276,4.651821737595421,88.25717295742389,5,0.16776322213578332,17
325,window_shopper,inactive,0.6921978646971112,0.015135271282063111,106.48866950647991,28.01638065416234,1,0.5016440477412657,24
326,casual_buyer,cooling_down,0.4890780613039258,0.29409832998242014,26.32114265203417,50.66974648128748,2,0.4100042854691376,12
327,one_time_buyer,reactivated,0.19032681161938036,0.07428082991550847,145.24449763946973,73.69173124437717,1,0.3381174323594324,6
328,window_shopper,cooling_down,0.6777247894909306,0.02289525589655421,73.84863027403505,20.567134073886322,1,0.5282552777012397,31
329,casual_buyer,active,0.45419032742616466,0.2616609558653392,28.06824965523006,42.02177130035777,1,0.4010762536300826,6
330,casual_buyer,cooling_down,0.45181454433955137,0.238118970072802,22.37851414904015,100.28751584361319,1,0.4442078652663406,6
331,one_time_buyer,reactivated,0.13419058291862163,0.04663168307963432,305.6844725394938,85.91752267426993,1,0.4657974274366494,7
332,casual_buyer,active,0.36563737925991907,0.10259304753492766,21.283528209307644,89.64493564894792,3,0.46103542769640055,13
333,one_time_buyer,active,0.1319922705051862,0.0722370884102049,303.4403549086413,97.50028761882216,1,0.2709703593953053,6
334,casual_buyer,active,0.3285523443202203,0.21131972411906658,18.251663252884306,86.7188846147145,1,0.29916883662268073,12
335,casual_buyer,active,0.47971455967135723,0.223121735219866,31.547255274123476,79.24407529229413,2,0.30742567644912183,12
336,casual_buyer,inactive,0.35154210513689477,0.18318624875408435,28.425898813347715,47.35564431512532,1,0.2640061430558588,8
337,window_shopper,reactivated,0.7986524330417355,0.04294753603700809,177.7359837138356,10.264110888851123,1,0.47826689851387694,37
338,one_time_buyer,inactive,0.09814055157606222,0.09411527012090729,349.87160936875534,57.01131543488307,1,0.31313159771175897,7
339,window_shopper,active,0.41754066436420073,0.04593126435623413,83.10148655204125,25.416841003823006,1,0.3669579236853979,38
340,one_time_buyer,cooling_down,0.1660373399553915,0.0905465598998842,206.65759928381365,37.27487664215691,1,0.48109714650701646,7
341,one_time_buyer,active,0.07306318658264684,0.06214576646820292,181.22172825350412,36.1264628553939,1,0.5176859147903561,5
342,casual_buyer,inactive,0.3890651793877363,0.18660500692785417,15.422274207603532,93.86389858621702,2,0.3924268239444919,11
343,casual_buyer,active,0.4784143250499001,0.12122710837399452,34.672297441564254,64.10805678758969,1,0.42958227230613877,9
344,window_shopper,inactive,0.45455258413181876,0.025639702617159615,155.69815354001588,26.37173405922468,1,0.3576302149833932,31
345,casual_buyer,inactive,0.48483953105915384,0.2107048375528558,28.87674364100655,49.85881271467992,1,0.3789964662359991,10
346,heavy_buyer,active,0.7359629124621617,0.45316362400656196,5.229657517800437,167.1339580730898,2,0.0441575938714816,22
347,discount_hunter,active,0.6405550889701896,0.1898554798104723,34.85782626063583,43.063260184479695,2,0.7871958002560255,8
348,casual_buyer,active,0.23846454397878547,0.23109459613939054,17.501126431885574,89.56126217234663,3,0.2953357811701176,9
349,window_shopper,active,0.5457973742714517,0.022653326379853164,111.39688715515092,10.144956479940141,1,0.38861028168260786,33
350,one_time_buyer,active,0.18168287442619424,0.06239938632529272,188.6539405812391,51.38302575117347,1,0.2703080643580901,5
351,window_shopper,active,0.5052938602374334,0.04545343328315583,69.17548542686585,12.2619987038013,1,0.5028713245142296,15
352,heavy_buyer,active,0.7878984996315396,0.4858673309795296,6.993640875059259,160.2576716330974,5,0.07316372602060191,13
353,window_shopper,active,0.6041647973375143,0.025871406305988297,120.2600723599717,29.8803546813609,1,0.6226160227711593,30
354,casual_buyer,active,0.4846135494838935,0.23188266139059535,39.19338899593782,98.87358470678595,2,0.30763866165374176,7
355,casual_buyer,active,0.2620322224152503,0.28154521851459213,24.031284113990722,77.57393832081672,2,0.21393123725035346,14
356,discount_hunter,active,0.6339489064869573,0.08949741040762302,23.608751552209284,28.6924908223225,2,0.8095890333973143,15
357,heavy_buyer,active,0.7790929455418926,0.4382245019399314,6.338597109356236,162.76646565460985,3,0.12084219605713738,17
358,window_shopper,active,0.4846068416543019,0.017476227032350702,103.46675330581093,31.51908125362286,1,0.3921385330397298,35
359,casual_buyer,active,0.24837387795878774,0.26667299927905086,15.561150953857284,43.45154650681323,2,0.2483387421102614,11
360,casual_buyer,active,0.25401126187288914,0.2916476672969107,29.983938069873243,85.08837618686121,1,0.41586418985122664,11
361,loyal_customer,active,0.8035558396472331,0.28411335679793925,13.303635747042808,288.234840035136,6,0.08204531801304975,15
362,casual_buyer,active,0.3360410435420276,0.21811919818646147,20.745344679469493,70.8369506193478,1,0.26070456472645254,13
363,casual_buyer,cooling_down,0.34276075564684316,0.22294963389607336,15.975914090453205,102.70945878710148,2,0.23525492197243114,9
364,discount_hunter,active,0.6099481692271214,0.1473847602659801,23.051105741538855,38.518872512439,1,0.8589449556819116,10
365,window_shopper,cooling_down,0.696557616912898,0.04046156908189968,143.60491237889602,12.931507250403477,1,0.490856494801816,20
366,window_shopper,active,0.47560840548714833,0.038365953488244314,154.73069787661498,27.339614374013387,1,0.3028776209802326,31
367,casual_buyer,inactive,0.3954727804333795,0.15072654524639678,36.374423156698214,73.88492379466905,2,0.28266816286399665,11
368,window_shopper,inactive,0.5480851875516588,0.03219645425193314,90.45331745312356,19.199592600237835,1,0.582197843188434,33
369,window_shopper,reactivated,0.6797245769180214,0.01647180470832545,85.73497698456961,22.016827192771686,1,0.5202304858387272,32
370,casual_buyer,reactivated,0.2273265752716112,0.12906568716715075,38.14654469494623,74.83019476422112,1,0.2665310733858536,5
371,window_shopper,cooling_down,0.6084022172882236,0.038464233268359245,131.69670765769155,38.371475735368236,1,0.5561165258120548,25
372,casual_buyer,reactivated,0.21008280541887753,0.21990298257849789,27.895340788820707,58.533677825444926,1,0.21081833994330465,7
373,one_time_buyer,cooling_down,0.10296914950347921,0.057660018193584434,251.1720454326671,66.24198906925065,1,0.2274468687748236,2
374,casual_buyer,active,0.4889862995196466,0.15530156973942444,30.159085199806306,55.562015446876885,3,0.3724720165237444,7
375,casual_buyer,inactive,0.48410463955329874,0.2605884485144715,38.917733739631885,110.08904369944536,3,0.3724681636321727,11
376,one_time_buyer,inactive,0.19418580879524217,0.06211939005338868,216.69812140274087,71.07785620049856,1,0.24650732057636904,2
377,casual_buyer,active,0.2947192082086786,0.291089137424672,27.912605430120955,40.777855337153994,3,0.27447728280862327,5
378,heavy_buyer,active,0.7691388635223224,0.43838448155404275,6.471581264351033,125.74288301969584,5,0.13662146170475373,23
379,discount_hunter,active,0.38271145292880393,0.080414983818241,16.242385848673937,50.92984495909042,1,0.7320067870316174,19
380,one_time_buyer,reactivated,0.1312210931904537,0.03295841887116984,222.63032233028892,73.44672323822367,1,0.5941445317297793,7
381,heavy_buyer,active,0.7200666557957968,0.4055231957699533,4.8833259317370485,89.2051891190933,5,0.0956640153224087,18
382,casual_buyer,active,0.4929521585711125,0.2396489136192279,26.50176475116075,95.13684392477191,1,0.2632257157104343,10
383,window_shopper,active,0.49485566100301814,0.028853814589538215,133.57008517661373,20.977724533657803,1,0.3842129928442625,32
384,casual_buyer,reactivated,0.23934174994961718,0.2151785458415924,20.714168737491715,47.989579272756245,1,0.2707415518656523,9
385,casual_buyer,active,0.44170050846727704,0.13532145533192258,27.489945652796266,119.64494162396812,3,0.3551020924761502,12
386,window_shopper,active,0.559360760745331,0.03762172703842577,67.204365326882,34.41454207620539,1,0.5519448849448618,26
387,heavy_buyer,active,0.7144287063631048,0.35495883340344,2.606187446083519,227.45265927560325,5,0.03979162212737464,18
388,casual_buyer,cooling_down,0.4019578520442051,0.19749874886087232,33.41315411905387,111.17059593105763,2,0.2859570729667367,11
389,casual_buyer,active,0.3893820224977511,0.2143275147747587,36.22251929847022,45.707526254124595,1,0.268465381816362,8
390,casual_buyer,active,0.33346951629439153,0.2725612967294005,24.07912100626072,86.95358188208084,3,0.32419671826210195,6
391,heavy_buyer,active,0.825174232106171,0.37001618446888673,2.8345523251982625,97.51158338967063,2,0.17573819528994827,18
392,casual_buyer,cooling_down,0.27873567927949616,0.13105487240003239,31.370816888583743,110.8377053677119,1,0.2742189557945577,7
393,casual_buyer,active,0.3990647405911414,0.27207376348267853,23.13003291641197,78.09237925242988,3,0.36217524841768495,7
394,casual_buyer,cooling_down,0.3792752596509682,0.22620950452821192,30.89627841064589,85.11875893770299,2,0.39185847461324363,8
395,window_shopper,cooling_down,0.5463133287793511,0.020392281757508974,96.42874986877067,10.002770391847841,1,0.6391785953530682,23
396,heavy_buyer,active,0.7692667676128643,0.35228314989408327,4.152176566346167,129.7968442104059,2,0.0014435970011535072,15
397,casual_buyer,active,0.4211353562310132,0.1779446539706392,24.458951506874044,61.038422035699924,2,0.27186854448156816,12
398,casual_buyer,active,0.42287806763934555,0.2617617298198074,25.322596912831184,108.27856187132832,1,0.2868785897873857,11
399,casual_buyer,active,0.2058186191740989,0.10992641444461973,28.37426882649416,54.87500785132205,1,0.28075853986674365,12
400,window_shopper,active,0.5367651415474506,0.02246306740812222,155.9354822323284,39.938903384967986,1,0.6165698857061181,23
401,one_time_buyer,inactive,0.060707704212358535,0.06291027436191038,142.85288055477452,88.90775015581818,1,0.5313008189577326,2
402,window_shopper,active,0.6950476050214034,0.011340411662811004,115.30015623747359,33.12987903370566,1,0.6928463405622456,26
403,window_shopper,active,0.4168743662378924,0.047496836945289354,122.51115035010116,17.599382210052667,1,0.3794894527209599,37
404,window_shopper,active,0.5298053950520387,0.016694414256331443,93.13200526061374,13.58948776032216,1,0.30357194235573687,16
405,casual_buyer,inactive,0.22684397082490235,0.131539691239475,17.285038807605325,89.49158867503529,3,0.49909193089506065,11
406,one_time_buyer,active,0.06887411864978396,0.04628722415992445,359.96082051505425,85.19932780508114,1,0.5222101506346344,4
407,casual_buyer,active,0.4695989132810128,0.19706042663250262,25.937500104126478,63.577167715271756,3,0.25693275086589545,6
408,discount_hunter,active,0.6657896007912184,0.1331780465249085,11.721914584028985,27.751273903766347,1,0.7790047806686295,12
409,casual_buyer,active,0.20561595697641658,0.2713658576668429,34.40041419494847,59.10292465728169,3,0.39748682521394596,10
410,window_shopper,active,0.6452156969402107,0.022904001596511757,136.90847157420876,13.313924021182125,1,0.32667193723850624,35
411,window_shopper,active,0.43950143465941294,0.032840487254187964,160.35594319277897,29.73763774854905,1,0.580525608629885,21
412,heavy_buyer,active,0.7021845233733754,0.4728513753570685,6.448836625817332,93.59265654958824,5,0.012140037657210301,18
413,one_time_buyer,active,0.1735464449416101,0.04860709441476657,101.17961687544428,34.927169072717085,1,0.5778413928028943,7
414,casual_buyer,active,0.35785760653810916,0.14975260581080269,30.633126338478803,54.31183133031337,3,0.3245553800749221,6
415,one_time_buyer,active,0.18242360290598392,0.04167665232324832,139.60904811501877,58.10900215304267,1,0.2632705823597326,7
416,loyal_customer,cooling_down,0.6136289380170323,0.32434390248707423,12.641843679043712,240.56466036530873,6,0.06084133702570391,22
417,casual_buyer,active,0.4884955326894003,0.18949995779964987,24.927264042235095,98.10506226698332,3,0.37872884798713574,10
418,casual_buyer,active,0.45671612765246183,0.10434027429151992,35.54849806117786,95.17753471275415,1,0.3660989459855962,10
419,casual_buyer,inactive,0.241522458042923,0.17341657860521278,29.55389265899675,58.63953188433875,3,0.2275715363856118,8
420,one_time_buyer,active,0.07593537362844839,0.08779936710694199,279.6386527887223,70.33627232436886,1,0.438092481023832,3
421,casual_buyer,active,0.43127045110104156,0.16958604139058664,35.428542501163555,73.32173700943355,3,0.46093595423636596,7
422,one_time_buyer,active,0.10737304432778949,0.051334837501547,101.32511934497988,67.79508106070685,1,0.4009606441788931,3
423,window_shopper,active,0.6380528765179362,0.030189173844481394,86.65027537816971,18.693490874700615,1,0.3528756181483512,17
424,casual_buyer,inactive,0.35054693468173836,0.2547650273112513,18.259379372379353,50.789661098076394,2,0.34635832994129984,11
425,casual_buyer,active,0.22149319410232549,0.25535437975833675,23.08529102890528,113.93104647160663,1,0.40152426603492064,9
426,casual_buyer,active,0.29144565426391794,0.29753038339274585,30.405524861362586,119.21273458170654,2,0.24374554255708328,5
427,one_time_buyer,active,0.17791462177688006,0.0378660218549573,104.99795367448242,96.42586405180522,1,0.5475009406579874,6
428,window_shopper,inactive,0.4090992460604808,0.018360381644968084,124.56065494883833,16.114040586298156,1,0.4034632013702394,27
429,casual_buyer,active,0.3749014829979247,0.23270566839992862,16.087050187486476,53.625571763581064,1,0.43675654835222666,11
430,casual_buyer,reactivated,0.28139311372410125,0.2704165889514517,31.50250933323412,109.14258188479627,1,0.46022313285634436,11
431,casual_buyer,active,0.29463679079263394,0.27335454910562396,28.28901612908033,54.91339099340152,2,0.3373958786443342,14
432,casual_buyer,active,0.31801994534818245,0.13140105011816655,23.669497572688634,68.15304658137448,2,0.2708614297121638,14
433,discount_hunter,active,0.6561608344315045,0.1722287956517506,10.736647461380194,47.74696757984027,1,0.7455124542306053,18
434,heavy_buyer,active,0.8031120983375264,0.5063811501237067,3.137139887263378,120.86133738899792,2,0.19410743461904342,23
435,casual_buyer,active,0.36240614805530447,0.26002101183281867,36.56469153950171,64.71987169297462,3,0.35714164505056156,6
436,heavy_buyer,cooling_down,0.8792780301683544,0.4293740527104848,4.786701490467844,241.26226590800945,2,0.06351951783824339,23
437,window_shopper,inactive,0.5645007053117398,0.02772017948198608,172.05222292694316,36.823902794014074,1,0.4095184658526094,34
438,window_shopper,active,0.5067450452017919,0.03268172371755899,87.70936184796156,16.96547602808007,1,0.4437045338138205,32
439,one_time_buyer,active,0.10609391016957516,0.08964906027259097,225.14753919324204,39.62589056391303,1,0.21289182129081832,6
440,one_time_buyer,active,0.19823651261944353,0.08304436128079405,108.18748916459458,94.89722443244557,1,0.5468516010554414,4
441,window_shopper,inactive,0.4167305100200473,0.03941327119598642,105.64490025061451,19.386924742344924,1,0.5969871418831778,29
442,window_shopper,active,0.5806438370254648,0.043080404066374,65.08990992109173,39.87509114572144,1,0.4582444786543567,33
443,casual_buyer,active,0.28735380867023885,0.17960797829091185,22.613853695555964,106.20968060846006,2,0.3267386547351324,11
444,discount_hunter,active,0.4806792351318621,0.15839701872392498,12.829289656089875,58.93655709380199,2,0.9088342425519387,9
445,window_shopper,active,0.6850537565225211,0.018077280188366303,114.5619849176821,17.502468822317148,1,0.6628649852021626,34
446,window_shopper,cooling_down,0.5451773556629018,0.030952692242645956,106.0904849113886,33.73199782711076,1,0.6799015556570878,24
447,window_shopper,active,0.6638121362408176,0.01600358938042047,164.25822449738445,15.36600294019806,1,0.4678326764943069,22
448,casual_buyer,active,0.23947130954362572,0.14057034105588925,30.564008199683542,60.24887800944314,2,0.45662331692570945,10
449,window_shopper,active,0.5902847959212616,0.026406054628454252,69.52859008420994,28.003063128867677,1,0.5189366438332585,30
450,casual_buyer,active,0.39598306346465606,0.10734421036448241,36.3457321808547,93.3597234356956,3,0.2895324639926353,14
451,one_time_buyer,active,0.14166346340729813,0.07840595326564667,253.61647123379788,85.11153056735101,1,0.38213513120810627,5
452,casual_buyer,active,0.31368180547713803,0.11353333556419908,25.683095984777367,84.03768662507883,1,0.24036373672341532,11
453,one_time_buyer,active,0.1418080617392636,0.03765115641054284,290.6753429347369,74.02850193549888,1,0.3934651932837788,6
454,window_shopper,active,0.5265954233993889,0.031015649013263785,179.40292026690616,20.6156003312257,1,0.5250537350666431,27
455,window_shopper,active,0.6834348270013573,0.04917030638264282,60.189710067099746,10.71960392554528,1,0.3471702895685087,36
456,casual_buyer,active,0.368124651475348,0.22750070871761133,15.282431699450743,56.094971114407215,1,0.43705865085386353,8
457,one_time_buyer,inactive,0.10120423778450041,0.08070776499677082,259.3981693240332,32.03821672680225,1,0.332205932837204,4
458,window_shopper,active,0.5925982092481443,0.035088019508307554,167.04699921479016,26.109026349170936,1,0.6135956132834155,25
459,one_time_buyer,active,0.09732542621550397,0.0675119833000771,147.2721793039467,77.98453102425,1,0.5552117878072941,4
460,loyal_customer,active,0.7192787966653378,0.41848115498717053,10.70981641156145,229.07855669011244,5,0.08645936905022258,25
461,window_shopper,cooling_down,0.5988217737586758,0.0195056898509215,114.22875955354344,38.52180249302731,1,0.4209273194522045,17
462,window_shopper,cooling_down,0.409973909851984,0.02930652764587277,120.00651701159278,15.706350357856428,1,0.5929764267023774,28
463,discount_hunter,inactive,0.6752095386867124,0.15150759331068436,13.317928911221603,56.228531612661676,1,0.9141032171207895,14
464,window_shopper,active,0.4348303566375069,0.028675036099310477,65.53677240291489,25.617331363152005,1,0.42499232000851705,29
465,casual_buyer,active,0.2829948616004194,0.16382995810029968,26.027890568808473,49.41206709900749,1,0.28209106575204523,5
466,casual_buyer,active,0.2955454735555919,0.12831136575829655,32.608842403442196,62.66141568069634,1,0.22137286136607282,11
467,window_shopper,active,0.6701983751370192,0.01423707675445069,66.45598508666716,22.79397235630082,1,0.5384485450127001,29
468,casual_buyer,cooling_down,0.4452325937110494,0.2425797369456329,31.771756635848398,82.67879431161022,3,0.42672288067138553,9
469,window_shopper,active,0.5822336682986966,0.03737911899221498,145.22590824946178,23.961896927031695,1,0.38951778156674405,36
470,one_time_buyer,inactive,0.1497770927812844,0.08521450944435158,332.6610698126949,61.729814738970035,1,0.39013374481465535,4
471,window_shopper,active,0.4509576007960727,0.014117288412358157,158.1063470670042,33.90273320085882,1,0.5597805651155829,34
